GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14
1500000US360470290003,360470290003,"Block Group 3, Census Tract 290, Kings County, New York",1048,242,1024,236,8,12,8,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23
1500000US360470291001,360470291001,"Block Group 1, Census Tract 291, Kings County, New York",778,258,681,251,90,95,90,95,90,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11
1500000US360470291002,360470291002,"Block Group 2, Census Tract 291, Kings County, New York",1369,530,1282,545,87,86,73,84,73,84,0,12,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470291003,360470291003,"Block Group 3, Census Tract 291, Kings County, New York",775,279,704,261,71,73,71,73,71,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470292000,360470292000,"Block Group 0, Census Tract 292, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470292001,360470292001,"Block Group 1, Census Tract 292, Kings County, New York",906,217,842,213,64,41,60,38,55,36,5,7,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470292002,360470292002,"Block Group 2, Census Tract 292, Kings County, New York",1316,202,1206,219,24,22,16,17,16,17,0,12,8,13,8,13,0,12,0,12,0,12,0,12,0,12,86,121
1500000US360470293001,360470293001,"Block Group 1, Census Tract 293, Kings County, New York",812,346,798,339,14,28,14,28,14,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470293002,360470293002,"Block Group 2, Census Tract 293, Kings County, New York",930,304,929,305,1,2,1,2,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470293003,360470293003,"Block Group 3, Census Tract 293, Kings County, New York",532,198,493,179,39,60,39,60,39,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470293004,360470293004,"Block Group 4, Census Tract 293, Kings County, New York",819,259,716,243,103,98,103,98,103,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470294000,360470294000,"Block Group 0, Census Tract 294, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470294001,360470294001,"Block Group 1, Census Tract 294, Kings County, New York",2390,393,2065,286,295,211,274,200,274,200,0,12,21,41,11,21,10,20,0,12,0,12,0,12,0,12,30,31
1500000US360470295001,360470295001,"Block Group 1, Census Tract 295, Kings County, New York",661,237,510,210,151,124,142,123,142,123,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470295002,360470295002,"Block Group 2, Census Tract 295, Kings County, New York",1121,358,996,352,125,140,70,109,70,109,0,12,55,89,0,12,55,89,0,12,0,12,0,12,0,12,0,12
1500000US360470295003,360470295003,"Block Group 3, Census Tract 295, Kings County, New York",1233,361,1151,331,82,62,73,56,73,56,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470295004,360470295004,"Block Group 4, Census Tract 295, Kings County, New York",793,264,721,259,60,82,60,82,60,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18
1500000US360470296001,360470296001,"Block Group 1, Census Tract 296, Kings County, New York",1351,397,1138,387,213,159,213,159,213,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470296002,360470296002,"Block Group 2, Census Tract 296, Kings County, New York",762,261,743,255,19,40,19,40,0,12,19,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470296003,360470296003,"Block Group 3, Census Tract 296, Kings County, New York",1439,340,1299,318,140,151,140,151,140,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470296004,360470296004,"Block Group 4, Census Tract 296, Kings County, New York",792,326,705,255,87,123,87,123,87,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470297001,360470297001,"Block Group 1, Census Tract 297, Kings County, New York",848,217,758,212,90,83,90,83,90,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470297002,360470297002,"Block Group 2, Census Tract 297, Kings County, New York",1618,351,1556,351,62,49,62,49,22,24,40,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470297003,360470297003,"Block Group 3, Census Tract 297, Kings County, New York",1278,331,1168,325,110,110,110,110,110,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470298001,360470298001,"Block Group 1, Census Tract 298, Kings County, New York",1353,428,1209,420,144,149,144,149,144,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470298002,360470298002,"Block Group 2, Census Tract 298, Kings County, New York",1087,388,894,283,183,241,183,241,183,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16
1500000US360470298003,360470298003,"Block Group 3, Census Tract 298, Kings County, New York",1422,447,1062,333,254,253,137,204,137,204,0,12,117,107,116,107,1,2,0,12,0,12,0,12,0,12,106,179
1500000US360470299001,360470299001,"Block Group 1, Census Tract 299, Kings County, New York",1348,283,1248,271,100,80,93,80,93,80,0,12,7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470299002,360470299002,"Block Group 2, Census Tract 299, Kings County, New York",1093,272,1022,247,71,49,65,48,65,48,0,12,6,13,6,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470300001,360470300001,"Block Group 1, Census Tract 300, Kings County, New York",1455,337,1409,342,23,36,23,36,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,35
1500000US360470300002,360470300002,"Block Group 2, Census Tract 300, Kings County, New York",1738,310,1656,311,72,52,72,52,56,52,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,20
1500000US360470301001,360470301001,"Block Group 1, Census Tract 301, Kings County, New York",1193,402,1169,405,24,30,24,30,24,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470301002,360470301002,"Block Group 2, Census Tract 301, Kings County, New York",678,297,645,280,33,37,33,37,33,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470301003,360470301003,"Block Group 3, Census Tract 301, Kings County, New York",615,171,515,175,100,69,100,69,100,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470302001,360470302001,"Block Group 1, Census Tract 302, Kings County, New York",1310,308,1225,306,52,63,52,63,52,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,50
1500000US360470302002,360470302002,"Block Group 2, Census Tract 302, Kings County, New York",1655,404,1580,409,67,84,67,84,58,82,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14
1500000US360470302003,360470302003,"Block Group 3, Census Tract 302, Kings County, New York",945,216,861,191,84,113,84,113,84,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470303001,360470303001,"Block Group 1, Census Tract 303, Kings County, New York",2214,512,1785,505,429,256,404,255,404,255,0,12,21,36,3,5,18,35,4,8,4,8,0,12,0,12,0,12
1500000US360470303002,360470303002,"Block Group 2, Census Tract 303, Kings County, New York",883,265,873,264,10,13,10,13,6,12,4,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470303003,360470303003,"Block Group 3, Census Tract 303, Kings County, New York",1805,445,1572,351,233,233,233,233,233,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470304000,360470304000,"Block Group 0, Census Tract 304, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470304001,360470304001,"Block Group 1, Census Tract 304, Kings County, New York",1520,403,1348,385,40,61,40,61,40,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,132,169
1500000US360470304002,360470304002,"Block Group 2, Census Tract 304, Kings County, New York",1359,364,1301,372,24,28,24,28,24,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,40
1500000US360470304003,360470304003,"Block Group 3, Census Tract 304, Kings County, New York",1026,219,939,196,78,88,78,88,78,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470305001,360470305001,"Block Group 1, Census Tract 305, Kings County, New York",756,367,683,368,73,72,73,72,68,71,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470305002,360470305002,"Block Group 2, Census Tract 305, Kings County, New York",1410,450,951,380,129,71,91,60,91,60,0,12,29,36,0,12,29,36,9,13,9,13,0,12,0,12,330,340
1500000US360470305003,360470305003,"Block Group 3, Census Tract 305, Kings County, New York",2132,467,1652,508,480,195,338,163,338,163,0,12,142,110,126,97,16,29,0,12,0,12,0,12,0,12,0,12
1500000US360470305004,360470305004,"Block Group 4, Census Tract 305, Kings County, New York",1962,516,1603,514,359,185,333,185,315,182,18,27,26,32,0,12,26,32,0,12,0,12,0,12,0,12,0,12
1500000US360470306001,360470306001,"Block Group 1, Census Tract 306, Kings County, New York",2171,234,2128,224,43,38,43,38,43,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470307001,360470307001,"Block Group 1, Census Tract 307, Kings County, New York",1785,395,1697,403,88,55,88,55,88,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470307002,360470307002,"Block Group 2, Census Tract 307, Kings County, New York",1102,338,1048,334,54,52,54,52,54,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470307003,360470307003,"Block Group 3, Census Tract 307, Kings County, New York",1146,311,1051,302,95,76,95,76,95,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470308001,360470308001,"Block Group 1, Census Tract 308, Kings County, New York",2022,289,1952,300,70,81,70,81,70,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470309001,360470309001,"Block Group 1, Census Tract 309, Kings County, New York",1040,288,995,292,45,37,45,37,45,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470309002,360470309002,"Block Group 2, Census Tract 309, Kings County, New York",824,364,824,364,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470311001,360470311001,"Block Group 1, Census Tract 311, Kings County, New York",524,230,420,214,104,135,104,135,104,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470311002,360470311002,"Block Group 2, Census Tract 311, Kings County, New York",1308,554,1127,567,181,105,181,105,181,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470311003,360470311003,"Block Group 3, Census Tract 311, Kings County, New York",1212,368,1069,393,143,117,62,60,62,60,0,12,81,115,81,115,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470313001,360470313001,"Block Group 1, Census Tract 313, Kings County, New York",1132,279,947,293,185,128,149,119,149,119,0,12,36,45,15,31,21,33,0,12,0,12,0,12,0,12,0,12
1500000US360470313002,360470313002,"Block Group 2, Census Tract 313, Kings County, New York",591,356,505,341,86,124,86,124,84,124,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470313003,360470313003,"Block Group 3, Census Tract 313, Kings County, New York",1768,580,1768,580,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470313004,360470313004,"Block Group 4, Census Tract 313, Kings County, New York",845,325,828,328,17,26,0,12,0,12,0,12,17,26,0,12,17,26,0,12,0,12,0,12,0,12,0,12
1500000US360470314000,360470314000,"Block Group 0, Census Tract 314, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470314001,360470314001,"Block Group 1, Census Tract 314, Kings County, New York",860,406,713,385,147,149,147,149,147,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470314002,360470314002,"Block Group 2, Census Tract 314, Kings County, New York",937,232,866,233,71,84,71,84,71,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470314003,360470314003,"Block Group 3, Census Tract 314, Kings County, New York",1088,292,964,303,124,134,124,134,124,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470314004,360470314004,"Block Group 4, Census Tract 314, Kings County, New York",1451,438,1451,438,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470315001,360470315001,"Block Group 1, Census Tract 315, Kings County, New York",1008,314,873,286,106,72,78,57,78,57,0,12,28,45,28,45,0,12,0,12,0,12,0,12,0,12,29,42
1500000US360470315002,360470315002,"Block Group 2, Census Tract 315, Kings County, New York",1265,384,1155,378,110,71,96,67,96,67,0,12,14,23,0,12,14,23,0,12,0,12,0,12,0,12,0,12
1500000US360470315003,360470315003,"Block Group 3, Census Tract 315, Kings County, New York",1519,434,1385,427,99,73,92,74,92,74,0,12,7,15,0,12,7,15,0,12,0,12,0,12,0,12,35,57
1500000US360470315004,360470315004,"Block Group 4, Census Tract 315, Kings County, New York",1200,372,1103,343,57,63,57,63,57,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,65
1500000US360470317011,360470317011,"Block Group 1, Census Tract 317.01, Kings County, New York",1344,378,1076,307,268,243,198,156,198,156,0,12,70,94,70,94,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470317012,360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",1071,313,1004,309,58,58,43,53,43,53,0,12,15,25,15,25,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470317013,360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",740,240,681,238,59,52,59,52,59,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470317021,360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",1596,466,1489,478,107,62,69,47,50,42,19,23,38,36,22,26,16,20,0,12,0,12,0,12,0,12,0,12
1500000US360470317022,360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",881,341,843,341,38,41,38,41,38,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470317023,360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",1085,235,801,233,284,182,228,182,196,181,32,35,39,38,22,26,17,20,17,27,0,12,17,27,0,12,0,12
1500000US360470319001,360470319001,"Block Group 1, Census Tract 319, Kings County, New York",1456,472,1339,443,80,77,62,71,53,69,9,15,18,25,12,18,6,14,0,12,0,12,0,12,0,12,37,60
1500000US360470319002,360470319002,"Block Group 2, Census Tract 319, Kings County, New York",1119,335,973,335,146,115,138,112,129,111,9,12,8,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12
1500000US360470319003,360470319003,"Block Group 3, Census Tract 319, Kings County, New York",1146,351,1074,351,72,62,72,62,72,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470321001,360470321001,"Block Group 1, Census Tract 321, Kings County, New York",1346,485,1169,494,177,118,169,117,154,102,15,23,0,12,0,12,0,12,8,13,0,12,8,13,0,12,0,12
1500000US360470321002,360470321002,"Block Group 2, Census Tract 321, Kings County, New York",1119,457,832,413,234,339,216,337,216,337,0,12,18,25,14,23,4,9,0,12,0,12,0,12,0,12,53,60
1500000US360470321003,360470321003,"Block Group 3, Census Tract 321, Kings County, New York",1518,407,1257,446,261,214,202,210,160,150,42,66,59,39,59,39,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470321004,360470321004,"Block Group 4, Census Tract 321, Kings County, New York",1878,406,1784,414,79,68,53,61,36,56,17,27,26,32,26,32,0,12,0,12,0,12,0,12,0,12,15,25
1500000US360470323001,360470323001,"Block Group 1, Census Tract 323, Kings County, New York",1979,422,1658,407,313,140,215,110,175,90,40,40,68,59,59,56,9,15,30,33,30,33,0,12,0,12,8,14
1500000US360470323002,360470323002,"Block Group 2, Census Tract 323, Kings County, New York",920,294,890,295,30,34,30,34,19,29,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470323003,360470323003,"Block Group 3, Census Tract 323, Kings County, New York",840,205,726,190,114,109,57,79,57,79,0,12,37,66,0,12,37,66,20,32,20,32,0,12,0,12,0,12
1500000US360470325001,360470325001,"Block Group 1, Census Tract 325, Kings County, New York",1044,332,997,329,47,63,47,63,47,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470325002,360470325002,"Block Group 2, Census Tract 325, Kings County, New York",1324,450,1158,460,166,137,149,129,149,129,0,12,17,27,17,27,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470325003,360470325003,"Block Group 3, Census Tract 325, Kings County, New York",3786,524,3498,537,288,196,232,190,232,190,0,12,56,54,28,31,28,43,0,12,0,12,0,12,0,12,0,12
1500000US360470326001,360470326001,"Block Group 1, Census Tract 326, Kings County, New York",278,216,278,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470326002,360470326002,"Block Group 2, Census Tract 326, Kings County, New York",1756,648,1720,648,36,46,36,46,36,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470326003,360470326003,"Block Group 3, Census Tract 326, Kings County, New York",2509,768,1999,694,510,629,510,629,469,618,41,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470326004,360470326004,"Block Group 4, Census Tract 326, Kings County, New York",950,435,919,438,31,33,31,33,31,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470326005,360470326005,"Block Group 5, Census Tract 326, Kings County, New York",1308,543,1308,543,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470327001,360470327001,"Block Group 1, Census Tract 327, Kings County, New York",642,196,596,200,30,45,16,24,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,16,25
1500000US360470327002,360470327002,"Block Group 2, Census Tract 327, Kings County, New York",1343,374,1236,384,88,76,88,76,88,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29
1500000US360470327003,360470327003,"Block Group 3, Census Tract 327, Kings County, New York",631,210,474,165,157,125,157,125,121,118,36,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470328001,360470328001,"Block Group 1, Census Tract 328, Kings County, New York",876,286,819,246,57,62,57,62,57,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470328002,360470328002,"Block Group 2, Census Tract 328, Kings County, New York",480,177,480,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470328003,360470328003,"Block Group 3, Census Tract 328, Kings County, New York",805,286,793,284,12,20,0,12,0,12,0,12,12,20,12,20,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470328004,360470328004,"Block Group 4, Census Tract 328, Kings County, New York",783,443,724,443,59,78,59,78,59,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470329001,360470329001,"Block Group 1, Census Tract 329, Kings County, New York",935,406,745,349,190,230,190,230,190,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470329002,360470329002,"Block Group 2, Census Tract 329, Kings County, New York",1559,484,1422,476,137,130,137,130,94,153,43,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470329003,360470329003,"Block Group 3, Census Tract 329, Kings County, New York",1531,595,1483,594,48,44,30,34,30,34,0,12,18,29,18,29,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470329004,360470329004,"Block Group 4, Census Tract 329, Kings County, New York",1524,360,1492,374,32,54,0,12,0,12,0,12,32,54,0,12,32,54,0,12,0,12,0,12,0,12,0,12
1500000US360470330000,360470330000,"Block Group 0, Census Tract 330, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470330001,360470330001,"Block Group 1, Census Tract 330, Kings County, New York",1813,301,1752,295,61,49,61,49,61,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470330002,360470330002,"Block Group 2, Census Tract 330, Kings County, New York",501,182,501,182,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470330003,360470330003,"Block Group 3, Census Tract 330, Kings County, New York",1514,342,1145,287,369,274,369,274,369,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470331001,360470331001,"Block Group 1, Census Tract 331, Kings County, New York",1331,404,1232,414,73,63,73,63,55,56,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,30
